0.00E+00							0.00E+00
6.00E+00							-0.00E+00
1.10E+01							-0.00E+00
1.70E+01							-0.00E+00
2.20E+01							-0.00E+00
2.70E+01							-0.00E+00
3.20E+01							-0.00E+00
3.80E+01							-0.00E+00
4.30E+01							-0.00E+00
4.80E+01							-0.00E+00
5.30E+01							-0.00E+00
5.90E+01							-0.00E+00
6.40E+01							-0.00E+00
7.00E+01							-0.00E+00
7.50E+01							-0.00E+00
8.10E+01							-0.00E+00
8.70E+01							-0.00E+00
9.20E+01							-0.00E+00
9.70E+01							-0.00E+00
1.02E+02							-0.00E+00
1.08E+02							-0.00E+00
1.13E+02							-0.00E+00
1.18E+02							-0.00E+00
1.24E+02							-0.00E+00
1.30E+02							-1.67E-07
1.35E+02							-7.60E-06
1.40E+02							-5.20E-06
1.46E+02							-6.17E-06
1.51E+02							-6.60E-06
1.56E+02							-8.60E-06
1.62E+02							-6.67E-06
1.70E+02							-5.87E-06
1.75E+02							-9.80E-06
1.81E+02							-7.17E-06
1.87E+02							-8.50E-06
1.92E+02							-1.28E-05
1.97E+02							-9.40E-06
2.03E+02							-6.67E-06
2.08E+02							-9.60E-06
2.13E+02							-9.80E-06
2.18E+02							-9.60E-06
2.23E+02							-8.40E-06
2.29E+02							-9.17E-06
2.34E+02							-1.14E-05
2.39E+02							-9.00E-06
2.46E+02							-9.57E-06
2.51E+02							-1.20E-05
2.57E+02							-9.00E-06
2.62E+02							-1.12E-05
2.67E+02							-1.14E-05
2.73E+02							-1.03E-05
2.78E+02							-1.10E-05
2.84E+02							-6.67E-06
2.90E+02							-1.30E-05
2.97E+02							-9.00E-06
3.03E+02							-1.28E-05
3.08E+02							-1.48E-05
3.13E+02							-1.10E-05
3.19E+02							-1.17E-05
3.25E+02							-1.47E-05
3.30E+02							-1.30E-05
3.35E+02							-1.38E-05
3.40E+02							-1.30E-05
3.46E+02							-1.13E-05
3.51E+02							-1.34E-05
3.56E+02							-1.28E-05
3.62E+02							-1.05E-05
3.67E+02							-1.26E-05
3.72E+02							-1.18E-05
3.78E+02							-1.07E-05
3.83E+02							-1.26E-05
3.90E+02							-9.57E-06
3.96E+02							-1.17E-05
4.01E+02							-1.64E-05
4.06E+02							-1.28E-05
4.12E+02							-1.07E-05
4.17E+02							-1.32E-05
4.22E+02							-1.22E-05
4.27E+02							-1.14E-05
4.33E+02							-1.05E-05
4.38E+02							-1.00E-05
4.44E+02							-1.23E-05
4.49E+02							-1.26E-05
4.55E+02							-1.07E-05
4.60E+02							-1.22E-05
4.65E+02							-1.30E-05
4.71E+02							-1.12E-05
4.76E+02							-1.34E-05
4.81E+02							-1.26E-05
4.86E+02							-1.22E-05
