0.00E+00							0.00E+00
5.00E+00							-0.00E+00
1.00E+01							-0.00E+00
1.50E+01							-0.00E+00
2.10E+01							-0.00E+00
2.60E+01							-0.00E+00
3.10E+01							-0.00E+00
3.70E+01							-0.00E+00
4.20E+01							-0.00E+00
4.70E+01							-0.00E+00
5.30E+01							-0.00E+00
5.80E+01							-0.00E+00
6.30E+01							-0.00E+00
6.80E+01							-0.00E+00
7.40E+01							-0.00E+00
7.90E+01							-0.00E+00
8.40E+01							-0.00E+00
9.00E+01							-0.00E+00
9.50E+01							-0.00E+00
1.00E+02							-0.00E+00
1.06E+02							-0.00E+00
1.11E+02							-0.00E+00
1.16E+02							-0.00E+00
1.21E+02							-0.00E+00
1.27E+02							-0.00E+00
1.32E+02							-0.00E+00
1.37E+02							-0.00E+00
1.42E+02							-0.00E+00
1.47E+02							-0.00E+00
1.53E+02							-0.00E+00
1.58E+02							-0.00E+00
1.64E+02							-0.00E+00
1.69E+02							-0.00E+00
1.74E+02							-0.00E+00
1.79E+02							-0.00E+00
1.84E+02							-0.00E+00
1.90E+02							-0.00E+00
1.95E+02							-0.00E+00
2.00E+02							-0.00E+00
2.06E+02							-0.00E+00
2.11E+02							-0.00E+00
2.16E+02							-0.00E+00
2.21E+02							-0.00E+00
2.27E+02							-0.00E+00
2.33E+02							-0.00E+00
2.38E+02							-0.00E+00
2.44E+02							-0.00E+00
2.49E+02							-0.00E+00
2.55E+02							-0.00E+00
2.60E+02							-0.00E+00
2.65E+02							-0.00E+00
2.71E+02							-0.00E+00
2.76E+02							-0.00E+00
2.81E+02							-0.00E+00
2.86E+02							-0.00E+00
2.92E+02							-0.00E+00
2.97E+02							-0.00E+00
3.03E+02							-1.67E-07
3.08E+02							-9.20E-07
3.13E+02							-2.40E-07
3.18E+02							-4.40E-07
3.24E+02							-3.33E-07
3.29E+02							-2.80E-07
3.34E+02							-5.20E-07
3.39E+02							-7.60E-07
3.44E+02							-1.04E-06
3.50E+02							-7.00E-07
3.55E+02							-9.60E-07
3.60E+02							-1.00E-06
3.65E+02							-6.40E-07
3.71E+02							-8.67E-07
3.76E+02							-6.80E-07
3.81E+02							-1.32E-06
3.86E+02							-1.52E-06
3.92E+02							-1.20E-06
3.97E+02							-1.88E-06
4.02E+02							-2.12E-06
4.07E+02							-2.20E-06
4.13E+02							-1.90E-06
4.18E+02							-1.96E-06
4.24E+02							-2.07E-06
4.29E+02							-2.44E-06
4.34E+02							-2.36E-06
4.39E+02							-2.32E-06
4.45E+02							-2.03E-06
4.50E+02							-2.40E-06
4.55E+02							-2.64E-06
4.61E+02							-2.33E-06
4.66E+02							-2.96E-06
4.72E+02							-2.53E-06
4.77E+02							-3.52E-06
4.82E+02							-2.52E-06
4.88E+02							-3.50E-06
4.93E+02							-3.20E-06
4.98E+02							-2.52E-06
5.04E+02							-2.90E-06
5.09E+02							-3.52E-06
5.14E+02							-3.48E-06
5.19E+02							-3.92E-06
5.25E+02							-3.00E-06
5.30E+02							-3.40E-06
5.35E+02							-3.48E-06
5.40E+02							-2.92E-06
5.46E+02							-2.80E-06
5.51E+02							-3.20E-06
5.56E+02							-3.64E-06
5.61E+02							-3.36E-06
5.67E+02							-2.87E-06
5.72E+02							-3.36E-06
5.77E+02							-3.20E-06
5.82E+02							-3.76E-06
5.88E+02							-2.93E-06
5.93E+02							-3.72E-06
5.98E+02							-3.40E-06
6.04E+02							-2.80E-06
6.09E+02							-3.36E-06
6.14E+02							-3.48E-06
6.20E+02							-2.90E-06
6.25E+02							-3.68E-06
6.31E+02							-2.83E-06
6.36E+02							-3.56E-06
6.41E+02							-3.80E-06
6.46E+02							-4.60E-06
6.52E+02							-3.47E-06
6.57E+02							-4.32E-06
6.62E+02							-4.24E-06
6.67E+02							-3.96E-06
6.72E+02							-4.96E-06
6.78E+02							-4.33E-06
6.83E+02							-5.72E-06
6.89E+02							-4.50E-06
6.94E+02							-5.68E-06
7.00E+02							-5.07E-06
7.05E+02							-5.92E-06
7.11E+02							-4.87E-06
7.16E+02							-6.20E-06
7.21E+02							-6.32E-06
7.27E+02							-4.87E-06
7.32E+02							-5.80E-06
7.37E+02							-5.76E-06
7.43E+02							-4.93E-06
7.48E+02							-5.92E-06
7.53E+02							-5.72E-06
7.59E+02							-5.50E-06
7.64E+02							-4.40E-06
7.69E+02							-5.40E-06
7.75E+02							-4.37E-06
7.81E+02							-4.47E-06
7.86E+02							-6.20E-06
7.91E+02							-5.08E-06
7.97E+02							-4.40E-06
8.02E+02							-5.48E-06
8.08E+02							-4.77E-06
8.13E+02							-6.28E-06
8.18E+02							-5.80E-06
8.24E+02							-4.77E-06
8.29E+02							-5.80E-06
8.34E+02							-5.96E-06
8.39E+02							-6.16E-06
8.45E+02							-5.23E-06
8.50E+02							-6.12E-06
8.57E+02							-4.43E-06
8.62E+02							-7.44E-06
8.68E+02							-5.30E-06
8.73E+02							-6.16E-06
